SectionName,Material,Shape,t3,t2,tf,tw,Area,TorsConst,I33,I22,I23,AS2,AS3,S33,S22,Z33,Z22,R33,R22,ConcCol,ConcBeam,Color,TotalWt,TotalMass,FromFile,AMod,A2Mod,A3Mod,JMod,I2Mod,I3Mod,MMod,WMod,SectInFile,FileName,GUID,Notes
TUBO100X50X5,A992Fy50,Box/Tube,0.1,0.05,0.005,0.005,0.0014,0.000001305,0.000001737,5.617E-07,0,0.001,0.0005,0.00003474,0.000022468,0.000044,0.0000265,0.035223774,0.020030334,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO100X50X5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO90X63X5,A992Fy50,Box/Tube,0.09,0.063,0.005,0.005,0.00143,0.0000017,0.000001566,8.828E-07,0,0.0009,0.00063,0.0000348,2.80254E-05,0.00004278,0.00003312,0.033092369,0.024846381,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO90X63X5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO100X70X4.5,A992Fy50,Box/Tube,0.1,0.07,0.0045,0.0045,0.001449,0.000002187,0.000002003,0.000001137,0,0.0009,0.00063,0.00004006,3.24857E-05,0.00004871,0.00003785,0.037179734,0.028012124,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO100X70X4.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO90X45X5.9,A992Fy50,Box/Tube,0.09,0.045,0.0059,0.0059,0.001454,0.000001036,0.000001411,0.000000445,0,0.001062,0.000531,3.13556E-05,1.97778E-05,0.00004037,0.00002401,0.031151668,0.01749435,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO90X45X5.9,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO140X70X3.6,A992Fy50,Box/Tube,0.14,0.07,0.0036,0.0036,0.00146,0.000002912,0.00000375,0.000001261,0,0.001008,0.000504,5.35714E-05,3.60286E-05,0.00006612,0.00004056,0.050680303,0.02938875,No,No,Green,0,0,Yes,1,1,1,1,1,1,1,1,TUBO140X70X3.6,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO80X56X5.9,A992Fy50,Box/Tube,0.08,0.056,0.0059,0.0059,0.001466,0.000001309,0.000001221,0.00000068,0,0.000944,0.0006608,0.000030525,2.42857E-05,0.0000382,0.00002941,0.028859636,0.021537112,No,No,Red,0,0,Yes,1,1,1,1,1,1,1,1,TUBO80X56X5.9,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO70X49X7.1,A992Fy50,Box/Tube,0.07,0.049,0.0071,0.0071,0.001488,9.411E-07,8.967E-07,4.903E-07,0,0.000994,0.0006958,0.00002562,2.00122E-05,0.00003294,0.00002512,0.024548339,0.018152209,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO70X49X7.1,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO80X80X5,A992Fy50,Box/Tube,0.08,0.08,0.005,0.005,0.0015,0.000002109,0.000001413,0.000001413,0,0.0008,0.0008,0.000035325,0.000035325,0.00004225,0.00004225,0.030692019,0.030692019,No,No,Green,0,0,Yes,1,1,1,1,1,1,1,1,TUBO80X80X5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO60X60X7.1,A992Fy50,Box/Tube,0.06,0.06,0.0071,0.0071,0.001502,0.000001051,7.133E-07,7.133E-07,0,0.000852,0.000852,2.37767E-05,2.37767E-05,0.00002998,0.00002998,0.021792203,0.021792203,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO60X60X7.1,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO80X40X7.1,A992Fy50,Box/Tube,0.08,0.04,0.0071,0.0071,0.001502,7.721E-07,0.000001094,3.325E-07,0,0.001136,0.000568,0.00002735,0.000016625,0.00003607,0.00002105,0.026988186,0.014878559,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO80X40X7.1,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO100X50X5.4,A992Fy50,Box/Tube,0.1,0.05,0.0054,0.0054,0.001503,0.000001381,0.000001848,5.939E-07,0,0.00108,0.00054,0.00003696,0.000023756,0.00004702,0.00002823,0.03506481,0.019878205,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO100X50X5.4,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO70X70X5.9,A992Fy50,Box/Tube,0.07,0.07,0.0059,0.0059,0.001513,0.000001554,0.000001045,0.000001045,0,0.000826,0.000826,2.98571E-05,2.98571E-05,0.00003647,0.00003647,0.026280806,0.026280806,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO70X70X5.9,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO90X63X5.4,A992Fy50,Box/Tube,0.09,0.063,0.0054,0.0054,0.001536,0.000001803,0.000001666,9.366E-07,0,0.000972,0.0006804,3.70222E-05,2.97333E-05,0.00004572,0.00003535,0.032933804,0.024693433,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO90X63X5.4,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO120X60X4.5,A992Fy50,Box/Tube,0.12,0.06,0.0045,0.0045,0.001539,0.000002163,0.000002828,0.000000933,0,0.00108,0.00054,4.71333E-05,0.0000311,0.00005891,0.00003582,0.042866734,0.024621897,No,No,Red,0,0,Yes,1,1,1,1,1,1,1,1,TUBO120X60X4.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO100X70X5,A992Fy50,Box/Tube,0.1,0.07,0.005,0.005,0.0016,0.000002383,0.000002188,0.000001238,0,0.001,0.0007,0.00004376,3.53714E-05,0.0000535,0.0000415,0.036979724,0.027816362,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO100X70X5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO80X80X5.4,A992Fy50,Box/Tube,0.08,0.08,0.0054,0.0054,0.001611,0.000002242,0.000001502,0.000001502,0,0.000864,0.000864,0.00003755,0.00003755,0.00004516,0.00004516,0.030534246,0.030534246,No,No,Cyan,0,0,Yes,1,1,1,1,1,1,1,1,TUBO80X80X5.4,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO140X70X4,A992Fy50,Box/Tube,0.14,0.07,0.004,0.004,0.001616,0.000003191,0.000004123,0.00000138,0,0.00112,0.00056,0.0000589,3.94286E-05,0.00007293,0.00004465,0.050511003,0.029222601,No,No,Cyan,0,0,Yes,1,1,1,1,1,1,1,1,TUBO140X70X4,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO100X50X5.9,A992Fy50,Box/Tube,0.1,0.05,0.0059,0.0059,0.001631,0.00000147,0.000001982,0.000000632,0,0.00118,0.00059,0.00003964,0.00002528,0.00005071,0.00003032,0.034859796,0.019684825,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO100X50X5.9,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO70X49X8,A992Fy50,Box/Tube,0.07,0.049,0.008,0.008,0.001648,0.000001004,9.676E-07,5.246E-07,0,0.00112,0.000784,2.76457E-05,2.14122E-05,0.00003597,0.00002732,0.024230888,0.017841672,No,No,Green,0,0,Yes,1,1,1,1,1,1,1,1,TUBO70X49X8,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO60X60X8,A992Fy50,Box/Tube,0.06,0.06,0.008,0.008,0.001664,0.000001125,7.677E-07,7.677E-07,0,0.00096,0.00096,0.00002559,0.00002559,0.0000327,0.0000327,0.02147925,0.02147925,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO60X60X8,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO90X63X5.9,A992Fy50,Box/Tube,0.09,0.063,0.0059,0.0059,0.001666,0.000001927,0.000001787,0.000001001,0,0.001062,0.0007434,3.97111E-05,3.17778E-05,0.0000493,0.00003805,0.032751016,0.024512045,No,No,Green,0,0,Yes,1,1,1,1,1,1,1,1,TUBO90X63X5.9,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO120X60X5,A992Fy50,Box/Tube,0.12,0.06,0.005,0.005,0.0017,0.000002353,0.000003094,0.000001014,0,0.0012,0.0006,5.15667E-05,0.0000338,0.00006475,0.00003925,0.042661458,0.024422747,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO120X60X5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO90X90X5,A992Fy50,Box/Tube,0.09,0.09,0.005,0.005,0.0017,0.000003071,0.000002054,0.000002054,0,0.0009,0.0009,4.56444E-05,4.56444E-05,0.00005425,0.00005425,0.034759679,0.034759679,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO90X90X5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO90X45X7.1,A992Fy50,Box/Tube,0.09,0.045,0.0071,0.0071,0.001715,0.00000116,0.000001616,4.989E-07,0,0.001278,0.000639,3.59111E-05,2.21733E-05,0.00004688,0.00002759,0.030696483,0.017055902,No,No,Green,0,0,Yes,1,1,1,1,1,1,1,1,TUBO90X45X7.1,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO100X70X5.4,A992Fy50,Box/Tube,0.1,0.07,0.0054,0.0054,0.001719,0.000002534,0.000002332,0.000001316,0,0.00108,0.000756,0.00004664,0.0000376,0.00005724,0.00004435,0.036832088,0.02766878,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO100X70X5.4,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO80X56X7.1,A992Fy50,Box/Tube,0.08,0.056,0.0071,0.0071,0.00173,0.000001482,0.000001397,7.703E-07,0,0.001136,0.0007952,0.000034925,2.75107E-05,0.00004436,0.00003398,0.028416799,0.021101188,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO80X56X7.1,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO80X80X5.9,A992Fy50,Box/Tube,0.08,0.08,0.0059,0.0059,0.001749,0.000002401,0.00000161,0.00000161,0,0.000944,0.000944,0.00004025,0.00004025,0.0000487,0.0000487,0.030340172,0.030340172,No,No,Red,0,0,Yes,1,1,1,1,1,1,1,1,TUBO80X80X5.9,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO120X84X4.5,A992Fy50,Box/Tube,0.12,0.084,0.0045,0.0045,0.001755,0.000003891,0.000003548,0.000002025,0,0.00108,0.000756,5.91333E-05,4.82143E-05,0.00007138,0.00005559,0.044962789,0.033968311,No,No,Red,0,0,Yes,1,1,1,1,1,1,1,1,TUBO120X84X4.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO70X70X7.1,A992Fy50,Box/Tube,0.07,0.07,0.0071,0.0071,0.001786,0.000001767,0.000001193,0.000001193,0,0.000994,0.000994,3.40857E-05,3.40857E-05,0.00004231,0.00004231,0.025845176,0.025845176,No,No,Green,0,0,Yes,1,1,1,1,1,1,1,1,TUBO70X70X7.1,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO140X70X4.5,A992Fy50,Box/Tube,0.14,0.07,0.0045,0.0045,0.001809,0.000003527,0.000004579,0.000001524,0,0.00126,0.00063,6.54143E-05,4.35429E-05,0.00008129,0.00004964,0.050311358,0.029025065,No,No,Red,0,0,Yes,1,1,1,1,1,1,1,1,TUBO140X70X4.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO120X60X5.4,A992Fy50,Box/Tube,0.12,0.06,0.0054,0.0054,0.001827,0.000002499,0.000003301,0.000001076,0,0.001296,0.000648,5.50167E-05,3.58667E-05,0.00006933,0.00004192,0.042506318,0.024268161,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO120X60X5.4,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO90X90X5.4,A992Fy50,Box/Tube,0.09,0.09,0.0054,0.0054,0.001827,0.00000327,0.000002189,0.000002189,0,0.000972,0.000972,4.86444E-05,4.86444E-05,0.00005805,0.00005805,0.034614145,0.034614145,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO90X90X5.4,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO100X70X5.9,A992Fy50,Box/Tube,0.1,0.07,0.0059,0.0059,0.001867,0.000002714,0.000002506,0.000001409,0,0.00118,0.000826,0.00005012,4.02571E-05,0.00006181,0.00004781,0.036636871,0.027471561,No,No,Green,0,0,Yes,1,1,1,1,1,1,1,1,TUBO100X70X5.9,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO90X45X8,A992Fy50,Box/Tube,0.09,0.045,0.008,0.008,0.001904,0.000001238,0.000001754,0.000000533,0,0.00144,0.00072,3.89778E-05,2.36889E-05,0.00005142,0.00003,0.030351581,0.016731317,No,No,Cyan,0,0,Yes,1,1,1,1,1,1,1,1,TUBO90X45X8,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO80X56X8,A992Fy50,Box/Tube,0.08,0.056,0.008,0.008,0.00192,0.000001593,0.000001516,8.294E-07,0,0.00128,0.000896,0.0000379,2.96214E-05,0.00004864,0.00003712,0.028099526,0.020784109,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO80X56X8,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO100X50X7.1,A992Fy50,Box/Tube,0.1,0.05,0.0071,0.0071,0.001928,0.000001661,0.000002282,7.136E-07,0,0.00142,0.00071,0.00004564,0.000028544,0.00005911,0.00003501,0.034403633,0.01923862,No,No,Green,0,0,Yes,1,1,1,1,1,1,1,1,TUBO100X50X7.1,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO120X84X5,A992Fy50,Box/Tube,0.12,0.084,0.005,0.005,0.00194,0.000004254,0.000003888,0.000002212,0,0.0012,0.00084,0.0000648,5.26667E-05,0.00007855,0.00006109,0.04476744,0.033766939,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO120X84X5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO90X63X7.1,A992Fy50,Box/Tube,0.09,0.063,0.0071,0.0071,0.001971,0.000002197,0.000002056,0.000001141,0,0.001278,0.0008946,4.56889E-05,3.62222E-05,0.00005748,0.00004417,0.032297451,0.024060215,No,No,Cyan,0,0,Yes,1,1,1,1,1,1,1,1,TUBO90X63X7.1,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO70X70X8,A992Fy50,Box/Tube,0.07,0.07,0.008,0.008,0.001984,0.000001907,0.000001292,0.000001292,0,0.00112,0.00112,3.69143E-05,3.69143E-05,0.00004638,0.00004638,0.02551881,0.02551881,No,No,Cyan,0,0,Yes,1,1,1,1,1,1,1,1,TUBO70X70X8,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO120X60X5.9,A992Fy50,Box/Tube,0.12,0.06,0.0059,0.0059,0.001985,0.000002673,0.000003552,0.00000115,0,0.001416,0.000708,0.0000592,3.83333E-05,0.00007493,0.00004516,0.042301544,0.024069588,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO120X60X5.9,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO90X90X5.9,A992Fy50,Box/Tube,0.09,0.09,0.0059,0.0059,0.001985,0.000003509,0.000002351,0.000002351,0,0.001062,0.001062,5.22444E-05,5.22444E-05,0.0000627,0.0000627,0.034414864,0.034414864,No,No,Green,0,0,Yes,1,1,1,1,1,1,1,1,TUBO90X90X5.9,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO140X70X5,A992Fy50,Box/Tube,0.14,0.07,0.005,0.005,0.002,0.00000385,0.000005022,0.000001662,0,0.0014,0.0007,7.17429E-05,4.74857E-05,0.0000895,0.0000545,0.050109879,0.028827071,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO140X70X5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO60X60X10,A992Fy50,Box/Tube,0.06,0.06,0.01,0.01,0.002,0.00000125,8.667E-07,8.667E-07,0,0.0012,0.0012,0.00002889,0.00002889,0.000038,0.000038,0.02081706,0.02081706,No,No,Green,0,0,Yes,1,1,1,1,1,1,1,1,TUBO60X60X10,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO100X100X5.4,A992Fy50,Box/Tube,0.1,0.1,0.0054,0.0054,0.002043,0.000004572,0.000003058,0.000003058,0,0.00108,0.00108,0.00006116,0.00006116,0.00007257,0.00007257,0.038688737,0.038688737,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO100X100X5.4,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO80X80X7.1,A992Fy50,Box/Tube,0.08,0.08,0.0071,0.0071,0.00207,0.000002751,0.000001851,0.000001851,0,0.001136,0.001136,0.000046275,0.000046275,0.00005678,0.00005678,0.029903226,0.029903226,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO80X80X7.1,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO160X80X4.5,A992Fy50,Box/Tube,0.16,0.08,0.0045,0.0045,0.002079,0.00000537,0.000006936,0.000002323,0,0.00144,0.00072,0.0000867,0.000058075,0.0001073,0.0000657,0.057760015,0.033426997,No,No,Red,0,0,Yes,1,1,1,1,1,1,1,1,TUBO160X80X4.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO120X84X5.4,A992Fy50,Box/Tube,0.12,0.084,0.0054,0.0054,0.002087,0.000004536,0.000004153,0.000002358,0,0.001296,0.0009072,6.92167E-05,5.61429E-05,0.00008418,0.0000654,0.044608718,0.033613263,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO120X84X5.4,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO100X50X8,A992Fy50,Box/Tube,0.1,0.05,0.008,0.008,0.002144,0.000001783,0.000002487,7.665E-07,0,0.0016,0.0008,0.00004974,0.00003066,0.00006502,0.00003822,0.034058499,0.018907917,No,No,Cyan,0,0,Yes,1,1,1,1,1,1,1,1,TUBO100X50X8,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO140X70X5.4,A992Fy50,Box/Tube,0.14,0.07,0.0054,0.0054,0.002151,0.000004099,0.000005367,0.000001768,0,0.001512,0.000756,7.66714E-05,5.05143E-05,0.00009595,0.0000583,0.049951162,0.028669553,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO140X70X5.4,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO90X63X8,A992Fy50,Box/Tube,0.09,0.063,0.008,0.008,0.002192,0.000002375,0.00000224,0.000001235,0,0.00144,0.001008,4.97778E-05,3.92063E-05,0.00006323,0.00004844,0.031967136,0.02373631,No,No,Red,0,0,Yes,1,1,1,1,1,1,1,1,TUBO90X63X8,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO100X70X7.1,A992Fy50,Box/Tube,0.1,0.07,0.0071,0.0071,0.002212,0.000003112,0.000002896,0.000001616,0,0.00142,0.000994,0.00005792,4.61714E-05,0.00007231,0.00005571,0.036183179,0.027028884,No,No,Cyan,0,0,Yes,1,1,1,1,1,1,1,1,TUBO100X70X7.1,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO100X100X5.9,A992Fy50,Box/Tube,0.1,0.1,0.0059,0.0059,0.002221,0.000004916,0.00000329,0.00000329,0,0.00118,0.00118,0.0000658,0.0000658,0.00007847,0.00007847,0.038487852,0.038487852,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO100X100X5.9,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO120X84X5.9,A992Fy50,Box/Tube,0.12,0.084,0.0059,0.0059,0.002268,0.000004875,0.000004475,0.000002533,0,0.001416,0.0009912,7.45833E-05,6.03095E-05,0.00009108,0.00007067,0.044419636,0.033419202,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO120X84X5.9,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO140X98X5,A992Fy50,Box/Tube,0.14,0.098,0.005,0.005,0.00228,0.000006914,0.000006298,0.000003598,0,0.0014,0.00098,8.99714E-05,7.34286E-05,0.0001084,0.00008446,0.052557404,0.039724931,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO140X98X5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO160X80X5,A992Fy50,Box/Tube,0.16,0.08,0.005,0.005,0.0023,0.000005876,0.000007619,0.000002539,0,0.0016,0.0008,9.52375E-05,0.000063475,0.0001183,0.00007225,0.057555266,0.033225187,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO160X80X5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO80X80X8,A992Fy50,Box/Tube,0.08,0.08,0.008,0.008,0.002304,0.000002986,0.000002015,0.000002015,0,0.00128,0.00128,0.000050375,0.000050375,0.00006246,0.00006246,0.029573062,0.029573062,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO80X80X8,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO80X56X10,A992Fy50,Box/Tube,0.08,0.056,0.01,0.01,0.00232,0.000001788,0.000001741,9.375E-07,0,0.0016,0.00112,0.000043525,3.34821E-05,0.0000572,0.00004328,0.027393996,0.02010211,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO80X56X10,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO140X70X5.9,A992Fy50,Box/Tube,0.14,0.07,0.0059,0.0059,0.002339,0.000004399,0.000005788,0.000001896,0,0.001652,0.000826,8.26857E-05,5.41714E-05,0.0001039,0.00006294,0.049744967,0.028471087,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO140X70X5.9,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO120X60X7.1,A992Fy50,Box/Tube,0.12,0.06,0.0071,0.0071,0.002354,0.000003055,0.00000412,0.000001313,0,0.001704,0.000852,6.86667E-05,4.37667E-05,0.00008783,0.00005252,0.04183554,0.02361724,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO120X60X7.1,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO90X90X7.1,A992Fy50,Box/Tube,0.09,0.09,0.0071,0.0071,0.002354,0.000004045,0.000002716,0.000002716,0,0.001278,0.001278,6.03556E-05,6.03556E-05,0.00007337,0.00007337,0.033967349,0.033967349,No,No,Cyan,0,0,Yes,1,1,1,1,1,1,1,1,TUBO90X90X7.1,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO70X70X10,A992Fy50,Box/Tube,0.07,0.07,0.01,0.01,0.0024,0.00000216,0.00000148,0.00000148,0,0.0014,0.0014,4.22857E-05,4.22857E-05,0.0000545,0.0000545,0.024832774,0.024832774,No,No,Red,0,0,Yes,1,1,1,1,1,1,1,1,TUBO70X70X10,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO140X98X5.4,A992Fy50,Box/Tube,0.14,0.098,0.0054,0.0054,0.002454,0.000007385,0.000006737,0.000003842,0,0.001512,0.001058,9.62429E-05,7.84082E-05,0.0001163,0.00009054,0.052395742,0.039567754,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO140X98X5.4,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO100X70X8,A992Fy50,Box/Tube,0.1,0.07,0.008,0.008,0.002464,0.00000338,0.000003166,0.000001756,0,0.0016,0.00112,0.00006332,5.01714E-05,0.00007974,0.00006126,0.035845538,0.026695736,No,No,Red,0,0,Yes,1,1,1,1,1,1,1,1,TUBO100X70X8,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO160X80X5.4,A992Fy50,Box/Tube,0.16,0.08,0.0054,0.0054,0.002475,0.000006268,0.000008154,0.000002707,0,0.001728,0.000864,0.000101925,0.000067675,0.0001269,0.00007738,0.057398131,0.0330717,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO160X80X5.4,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
